"country","month","ur"
"Romania","2006-03",7
"Romania","2006-04",7
"Romania","2006-05",7
"Romania","2006-06",6.9
"Romania","2006-07",7.5
"Romania","2006-08",7.3
"Romania","2006-09",7.6
"Romania","2006-10",7
"Romania","2006-11",7.1
"Romania","2006-12",7.2
"Romania","2007-01",6.5
"Romania","2007-02",6.6
"Romania","2007-03",6.5
"Romania","2007-04",6.7
"Romania","2007-05",6.5
"Romania","2007-06",6.6
"Romania","2007-07",6.4
"Romania","2007-08",6.2
"Romania","2007-09",6.2
"Romania","2007-10",6
"Romania","2007-11",6
"Romania","2007-12",6
"Romania","2008-01",5.6
"Romania","2008-02",5.5
"Romania","2008-03",5.6
"Romania","2008-04",5.5
"Romania","2008-05",5.7
"Romania","2008-06",5.7
"Romania","2008-07",5.5
"Romania","2008-08",5.5
"Romania","2008-09",5.5
"Romania","2008-10",5.7
"Romania","2008-11",5.5
"Romania","2008-12",5.8
"Romania","2009-01",7.9
"Romania","2009-02",8.2
"Romania","2009-03",8
"Romania","2009-04",8.1
"Romania","2009-05",8.2
"Romania","2009-06",8.2
"Romania","2009-07",8.5
"Romania","2009-08",8.6
"Romania","2009-09",8.7
"Romania","2009-10",8.9
"Romania","2009-11",8.7
"Romania","2009-12",9.1
"Romania","2010-01",9.3
"Romania","2010-02",9.4
"Romania","2010-03",9.5
"Romania","2010-04",9
"Romania","2010-05",9
"Romania","2010-06",9
"Romania","2010-07",9
"Romania","2010-08",9.1
"Romania","2010-09",8.6
"Romania","2010-10",8.8
"Romania","2010-11",8.8
"Romania","2010-12",8.7
"Romania","2011-01",9
"Romania","2011-02",9
"Romania","2011-03",8.6
"Romania","2011-04",9.3
"Romania","2011-05",9.1
"Romania","2011-06",9
"Romania","2011-07",9.1
"Romania","2011-08",9.1
"Romania","2011-09",9.2
"Romania","2011-10",9.2
"Romania","2011-11",9.3
"Romania","2011-12",9.4
"Romania","2012-01",8.9
"Romania","2012-02",8.7
"Romania","2012-03",8.8
"Romania","2012-04",8.7
"Romania","2012-05",8.9
"Romania","2012-06",8.5
"Romania","2012-07",8.9
"Romania","2012-08",8.5
"Romania","2012-09",8.8
"Romania","2012-10",8.6
"Romania","2012-11",8.5
"Romania","2012-12",8.8
"Romania","2013-01",8.5
"Romania","2013-02",8.8
"Romania","2013-03",9
"Romania","2013-04",9.4
"Romania","2013-05",8.9
"Romania","2013-06",9.6
"Romania","2013-07",8.8
"Romania","2013-08",9
"Romania","2013-09",9
"Romania","2013-10",9
"Romania","2013-11",8.9
"Romania","2013-12",8.9
"Romania","2014-01",8.7
"Romania","2014-02",8.6
"Romania","2014-03",8.7
"Romania","2014-04",8.7
"Romania","2014-05",8.4
"Romania","2014-06",8.8
"Romania","2014-07",8.6
"Romania","2014-08",8.7
"Romania","2014-09",8.6
"Romania","2014-10",8.5
"Romania","2014-11",8.8
"Romania","2014-12",8.3
"Romania","2015-01",8.8
"Romania","2015-02",8.6
"Romania","2015-03",8.4
"Romania","2015-04",8.6
"Romania","2015-05",8.4
"Romania","2015-06",8.3
"Romania","2015-07",8.2
"Romania","2015-08",8.4
"Romania","2015-09",8.4
"Romania","2015-10",8.1
"Romania","2015-11",8.1
"Romania","2015-12",8.1
"Romania","2016-01",7.8
"Romania","2016-02",7.6
"Romania","2016-03",7.6
"Romania","2016-04",7.3
"Romania","2016-05",7.4
"Romania","2016-06",7.2
"Romania","2016-07",7.2
"Romania","2016-08",7
"Romania","2016-09",7.2
"Romania","2016-10",6.7
"Romania","2016-11",6.6
"Romania","2016-12",6.7
"Romania","2017-01",6.3
"Romania","2017-02",6.5
"Romania","2017-03",6.4
"Romania","2017-04",6
"Romania","2017-05",6.3
"Romania","2017-06",6
"Romania","2017-07",6.1
"Romania","2017-08",6
"Romania","2017-09",5.9
"Romania","2017-10",5.9
"Romania","2017-11",5.9
"Romania","2017-12",5.8
"Romania","2018-01",5.7
"Romania","2018-02",5.6
"Romania","2018-03",5.5
"Romania","2018-04",5.4
"Romania","2018-05",5.3
"Romania","2018-06",5.2
"Romania","2018-07",5.1
"Romania","2018-08",5.1
"Romania","2018-09",4.8
"Romania","2018-10",5.2
"Romania","2018-11",5.1
"Romania","2018-12",5
"Romania","2019-01",5.2
"Romania","2019-02",5
"Romania","2019-03",4.8
"Romania","2019-04",4.9
"Romania","2019-05",4.9
"Romania","2019-06",4.8
"Romania","2019-07",5
"Romania","2019-08",4.7
"Romania","2019-09",5
"Romania","2019-10",4.8
"Romania","2019-11",4.9
"Romania","2019-12",4.9
"Romania","2020-01",4.8
"Romania","2020-02",5.3
"Romania","2020-03",5.5
"Romania","2020-04",6.2
"Romania","2020-05",6.5
"Romania","2020-06",6.7
"Romania","2020-07",6.5
"Romania","2020-08",6.4
"Romania","2020-09",6.2
"Romania","2020-10",6.1
"Romania","2020-11",6.1
"Romania","2020-12",6.2
"Romania","2021-01",6
"Romania","2021-02",6.1
"Romania","2021-03",6
"Romania","2021-04",5.5
"Romania","2021-05",5.4
"Romania","2021-06",5.2
"Romania","2021-07",5.3
"Romania","2021-08",5.4
"Romania","2021-09",5.4
"Romania","2021-10",5.7
"Romania","2021-11",5.5
"Romania","2021-12",5.7
"Romania","2022-01",6.1
"Romania","2022-02",5.9
"Romania","2022-03",5.8
"Romania","2022-04",5.6
"Romania","2022-05",5.6
"Romania","2022-06",5.5
"Romania","2022-07",5.5
"Romania","2022-08",5.4
"Romania","2022-09",5.5
"Romania","2022-10",5.5
"Romania","2022-11",5.6
"Romania","2022-12",5.4
"Romania","2023-01",5.8
"Romania","2023-02",5.6
"Romania","2023-03",5.6
"Romania","2023-04",5.5
"Romania","2023-05",5.6
"Romania","2023-06",5.7
"Romania","2023-07",5.5
"Romania","2023-08",5.4
"Romania","2023-09",5.4
"Romania","2023-10",5.5
"Romania","2023-11",5.5
"Romania","2023-12",5.5
"Romania","2024-01",5.4
"Romania","2024-02",5.2
"Romania","2024-03",5.2
"Romania","2024-04",5.2
"Romania","2024-05",5.3
"Romania","2024-06",5.2
"Romania","2024-07",5.7
"Romania","2024-08",5.6
"Romania","2024-09",5.7
"Romania","2024-10",5.7
"Romania","2024-11",5.6
"Romania","2024-12",5.7
"Romania","2025-01",6
"Romania","2025-02",6.1
"Romania","2025-03",6.2
"Romania","2025-04",6.1
"Romania","2025-05",6.2
"Romania","2025-06",6.2
"Romania","2025-07",5.9
"Romania","2025-08",6.1
"Romania","2025-09",6
"Romania","2025-10",6.1
"Romania","2025-11",6.3
"Romania","2025-12",6.1
"Romania","2026-01",6
"Sweden","1983-01",3.4
"Sweden","1983-02",3.7
"Sweden","1983-03",3.7
"Sweden","1983-04",3.4
"Sweden","1983-05",3.7
"Sweden","1983-06",3.9
"Sweden","1983-07",3.7
"Sweden","1983-08",3.8
"Sweden","1983-09",3.8
"Sweden","1983-10",3.7
"Sweden","1983-11",3.7
"Sweden","1983-12",3.6
"Sweden","1984-01",3.7
"Sweden","1984-02",3.4
"Sweden","1984-03",3.3
"Sweden","1984-04",3.5
"Sweden","1984-05",3.3
"Sweden","1984-06",3.2
"Sweden","1984-07",3.3
"Sweden","1984-08",3.2
"Sweden","1984-09",2.9
"Sweden","1984-10",3.3
"Sweden","1984-11",3
"Sweden","1984-12",2.9
"Sweden","1985-01",3.1
"Sweden","1985-02",2.9
"Sweden","1985-03",3
"Sweden","1985-04",3
"Sweden","1985-05",3
"Sweden","1985-06",2.9
"Sweden","1985-07",2.8
"Sweden","1985-08",2.8
"Sweden","1985-09",2.8
"Sweden","1985-10",2.6
"Sweden","1985-11",2.7
"Sweden","1985-12",2.8
"Sweden","1986-01",2.7
"Sweden","1986-02",2.9
"Sweden","1986-03",2.9
"Sweden","1986-04",2.6
"Sweden","1986-05",2.8
"Sweden","1986-06",2.6
"Sweden","1986-07",2.5
"Sweden","1986-08",2.6
"Sweden","1986-09",2.6
"Sweden","1986-10",2.6
"Sweden","1986-11",2.7
"Sweden","1986-12",2.6
"Sweden","1987-01",2.3
"Sweden","1987-02",2.4
"Sweden","1987-03",2.4
"Sweden","1987-04",2.3
"Sweden","1987-05",2.3
"Sweden","1987-06",2.3
"Sweden","1987-07",2.2
"Sweden","1987-08",2.4
"Sweden","1987-09",1.9
"Sweden","1987-10",2
"Sweden","1987-11",1.9
"Sweden","1987-12",1.8
"Sweden","1988-01",2
"Sweden","1988-02",1.8
"Sweden","1988-03",1.9
"Sweden","1988-04",1.8
"Sweden","1988-05",1.9
"Sweden","1988-06",1.8
"Sweden","1988-07",1.9
"Sweden","1988-08",1.8
"Sweden","1988-09",1.8
"Sweden","1988-10",1.8
"Sweden","1988-11",1.7
"Sweden","1988-12",1.4
"Sweden","1989-01",1.5
"Sweden","1989-02",1.7
"Sweden","1989-03",1.6
"Sweden","1989-04",1.6
"Sweden","1989-05",1.6
"Sweden","1989-06",1.5
"Sweden","1989-07",1.3
"Sweden","1989-08",1.5
"Sweden","1989-09",1.5
"Sweden","1989-10",1.7
"Sweden","1989-11",1.5
"Sweden","1989-12",1.5
"Sweden","1990-01",1.5
"Sweden","1990-02",1.4
"Sweden","1990-03",1.4
"Sweden","1990-04",1.4
"Sweden","1990-05",1.7
"Sweden","1990-06",1.5
"Sweden","1990-07",1.7
"Sweden","1990-08",1.7
"Sweden","1990-09",1.9
"Sweden","1990-10",2
"Sweden","1990-11",2.3
"Sweden","1990-12",2.2
"Sweden","1991-01",2.2
"Sweden","1991-02",2.5
"Sweden","1991-03",2.6
"Sweden","1991-04",2.7
"Sweden","1991-05",2.7
"Sweden","1991-06",2.8
"Sweden","1991-07",3.2
"Sweden","1991-08",3.4
"Sweden","1991-09",3.5
"Sweden","1991-10",3.7
"Sweden","1991-11",3.8
"Sweden","1991-12",4.1
"Sweden","1992-01",4.3
"Sweden","1992-02",4.6
"Sweden","1992-03",4.8
"Sweden","1992-04",5
"Sweden","1992-05",5.4
"Sweden","1992-06",5.4
"Sweden","1992-07",5.8
"Sweden","1992-08",6
"Sweden","1992-09",6.1
"Sweden","1992-10",6.3
"Sweden","1992-11",6.5
"Sweden","1992-12",6.7
"Sweden","1993-01",7.5
"Sweden","1993-02",7.6
"Sweden","1993-03",8
"Sweden","1993-04",8.6
"Sweden","1993-05",8.7
"Sweden","1993-06",9.8
"Sweden","1993-07",9.7
"Sweden","1993-08",9.5
"Sweden","1993-09",9.7
"Sweden","1993-10",9.8
"Sweden","1993-11",9.8
"Sweden","1993-12",9.8
"Sweden","1994-01",9.9
"Sweden","1994-02",9.8
"Sweden","1994-03",9.5
"Sweden","1994-04",9.3
"Sweden","1994-05",9.2
"Sweden","1994-06",9.6
"Sweden","1994-07",9.4
"Sweden","1994-08",9.3
"Sweden","1994-09",9
"Sweden","1994-10",9
"Sweden","1994-11",9
"Sweden","1994-12",9
"Sweden","1995-01",9
"Sweden","1995-02",8.8
"Sweden","1995-03",8.7
"Sweden","1995-04",8.8
"Sweden","1995-05",8.6
"Sweden","1995-06",8.7
"Sweden","1995-07",8.6
"Sweden","1995-08",8.7
"Sweden","1995-09",8.7
"Sweden","1995-10",8.9
"Sweden","1995-11",9
"Sweden","1995-12",9
"Sweden","1996-01",8.7
"Sweden","1996-02",9.2
"Sweden","1996-03",9.1
"Sweden","1996-04",9.4
"Sweden","1996-05",9.5
"Sweden","1996-06",9.6
"Sweden","1996-07",9.5
"Sweden","1996-08",9.9
"Sweden","1996-09",9.8
"Sweden","1996-10",9.8
"Sweden","1996-11",9.9
"Sweden","1996-12",10.1
"Sweden","1997-01",10
"Sweden","1997-02",10.4
"Sweden","1997-03",10.4
"Sweden","1997-04",10.2
"Sweden","1997-05",10.2
"Sweden","1997-06",10.5
"Sweden","1997-07",10.1
"Sweden","1997-08",9.6
"Sweden","1997-09",9.5
"Sweden","1997-10",9.4
"Sweden","1997-11",9.2
"Sweden","1997-12",8.8
"Sweden","1998-01",8.8
"Sweden","1998-02",8.8
"Sweden","1998-03",8.4
"Sweden","1998-04",8.7
"Sweden","1998-05",8.9
"Sweden","1998-06",8.2
"Sweden","1998-07",8.3
"Sweden","1998-08",8.1
"Sweden","1998-09",7.6
"Sweden","1998-10",7.4
"Sweden","1998-11",7.6
"Sweden","1998-12",7.4
"Sweden","1999-01",7.3
"Sweden","1999-02",7
"Sweden","1999-03",7
"Sweden","1999-04",6.9
"Sweden","1999-05",6.7
"Sweden","1999-06",6.7
"Sweden","1999-07",6.6
"Sweden","1999-08",6.7
"Sweden","1999-09",6.6
"Sweden","1999-10",6.4
"Sweden","1999-11",6.3
"Sweden","1999-12",6.3
"Sweden","2000-01",6.2
"Sweden","2000-02",6.1
"Sweden","2000-03",5.9
"Sweden","2000-04",5.9
"Sweden","2000-05",5.6
"Sweden","2000-06",5.8
"Sweden","2000-07",5.6
"Sweden","2000-08",5.5
"Sweden","2000-09",5.2
"Sweden","2000-10",5.2
"Sweden","2000-11",5.2
"Sweden","2000-12",4.9
"Sweden","2001-01",6.1
"Sweden","2001-02",6
"Sweden","2001-03",5.9
"Sweden","2001-04",5.8
"Sweden","2001-05",5.9
"Sweden","2001-06",5.9
"Sweden","2001-07",6
"Sweden","2001-08",6
"Sweden","2001-09",6
"Sweden","2001-10",6.3
"Sweden","2001-11",5.9
"Sweden","2001-12",6
"Sweden","2002-01",5.9
"Sweden","2002-02",5.9
"Sweden","2002-03",6
"Sweden","2002-04",6.1
"Sweden","2002-05",5.9
"Sweden","2002-06",5.8
"Sweden","2002-07",6.2
"Sweden","2002-08",6
"Sweden","2002-09",6.3
"Sweden","2002-10",6.2
"Sweden","2002-11",6.3
"Sweden","2002-12",6.4
"Sweden","2003-01",6.5
"Sweden","2003-02",6.1
"Sweden","2003-03",6.5
"Sweden","2003-04",6.5
"Sweden","2003-05",6.4
"Sweden","2003-06",6.5
"Sweden","2003-07",6.6
"Sweden","2003-08",7
"Sweden","2003-09",6.7
"Sweden","2003-10",7
"Sweden","2003-11",7.4
"Sweden","2003-12",7.2
"Sweden","2004-01",7
"Sweden","2004-02",7.6
"Sweden","2004-03",7.6
"Sweden","2004-04",7.3
"Sweden","2004-05",7.8
"Sweden","2004-06",7.6
"Sweden","2004-07",7.3
"Sweden","2004-08",7.4
"Sweden","2004-09",8
"Sweden","2004-10",7.3
"Sweden","2004-11",7.7
"Sweden","2004-12",7.6
"Sweden","2005-01",7.9
"Sweden","2005-02",8.3
"Sweden","2005-03",7.5
"Sweden","2005-04",7.7
"Sweden","2005-05",8.1
"Sweden","2005-06",8.3
"Sweden","2005-07",8.2
"Sweden","2005-08",8
"Sweden","2005-09",7.6
"Sweden","2005-10",8.1
"Sweden","2005-11",7.4
"Sweden","2005-12",7.9
"Sweden","2006-01",7.9
"Sweden","2006-02",7.2
"Sweden","2006-03",7.6
"Sweden","2006-04",7.9
"Sweden","2006-05",7.3
"Sweden","2006-06",7.1
"Sweden","2006-07",7.1
"Sweden","2006-08",7.2
"Sweden","2006-09",6.7
"Sweden","2006-10",6.7
"Sweden","2006-11",6.7
"Sweden","2006-12",6.6
"Sweden","2007-01",6.5
"Sweden","2007-02",6.3
"Sweden","2007-03",6.6
"Sweden","2007-04",6.2
"Sweden","2007-05",6
"Sweden","2007-06",6.3
"Sweden","2007-07",5.9
"Sweden","2007-08",6.1
"Sweden","2007-09",6.2
"Sweden","2007-10",6.3
"Sweden","2007-11",6.1
"Sweden","2007-12",6.1
"Sweden","2008-01",6
"Sweden","2008-02",5.9
"Sweden","2008-03",5.9
"Sweden","2008-04",5.7
"Sweden","2008-05",5.9
"Sweden","2008-06",6.7
"Sweden","2008-07",6.3
"Sweden","2008-08",6
"Sweden","2008-09",6.5
"Sweden","2008-10",6.4
"Sweden","2008-11",7.1
"Sweden","2008-12",6.9
"Sweden","2009-01",6.9
"Sweden","2009-02",7.8
"Sweden","2009-03",7.9
"Sweden","2009-04",7.9
"Sweden","2009-05",9
"Sweden","2009-06",8.5
"Sweden","2009-07",8.5
"Sweden","2009-08",8.9
"Sweden","2009-09",8.9
"Sweden","2009-10",8.9
"Sweden","2009-11",8.8
"Sweden","2009-12",9.1
"Sweden","2010-01",9.2
"Sweden","2010-02",9
"Sweden","2010-03",9
"Sweden","2010-04",9.4
"Sweden","2010-05",8.9
"Sweden","2010-06",8.4
"Sweden","2010-07",8.9
"Sweden","2010-08",8.5
"Sweden","2010-09",8.5
"Sweden","2010-10",8.4
"Sweden","2010-11",8.1
"Sweden","2010-12",8.2
"Sweden","2011-01",8.1
"Sweden","2011-02",7.9
"Sweden","2011-03",8
"Sweden","2011-04",7.8
"Sweden","2011-05",7.9
"Sweden","2011-06",8
"Sweden","2011-07",7.9
"Sweden","2011-08",7.8
"Sweden","2011-09",7.7
"Sweden","2011-10",7.9
"Sweden","2011-11",7.8
"Sweden","2011-12",7.9
"Sweden","2012-01",8
"Sweden","2012-02",7.9
"Sweden","2012-03",7.6
"Sweden","2012-04",7.6
"Sweden","2012-05",8.3
"Sweden","2012-06",8
"Sweden","2012-07",8.1
"Sweden","2012-08",8.3
"Sweden","2012-09",8.2
"Sweden","2012-10",8.2
"Sweden","2012-11",8.5
"Sweden","2012-12",8.2
"Sweden","2013-01",8
"Sweden","2013-02",8.1
"Sweden","2013-03",8.4
"Sweden","2013-04",8.4
"Sweden","2013-05",8
"Sweden","2013-06",8.1
"Sweden","2013-07",8
"Sweden","2013-08",8.1
"Sweden","2013-09",8.2
"Sweden","2013-10",7.9
"Sweden","2013-11",8.2
"Sweden","2013-12",8.1
"Sweden","2014-01",8.2
"Sweden","2014-02",8.1
"Sweden","2014-03",8.2
"Sweden","2014-04",8.2
"Sweden","2014-05",7.8
"Sweden","2014-06",8.3
"Sweden","2014-07",7.9
"Sweden","2014-08",8.1
"Sweden","2014-09",7.9
"Sweden","2014-10",8.1
"Sweden","2014-11",8.1
"Sweden","2014-12",7.6
"Sweden","2015-01",7.9
"Sweden","2015-02",8
"Sweden","2015-03",7.7
"Sweden","2015-04",7.9
"Sweden","2015-05",7.7
"Sweden","2015-06",7.6
"Sweden","2015-07",7.2
"Sweden","2015-08",7
"Sweden","2015-09",7.5
"Sweden","2015-10",7.3
"Sweden","2015-11",7
"Sweden","2015-12",7.3
"Sweden","2016-01",7.1
"Sweden","2016-02",7.2
"Sweden","2016-03",7.4
"Sweden","2016-04",6.9
"Sweden","2016-05",7.3
"Sweden","2016-06",6.8
"Sweden","2016-07",6.9
"Sweden","2016-08",7.2
"Sweden","2016-09",6.8
"Sweden","2016-10",7
"Sweden","2016-11",7
"Sweden","2016-12",7.1
"Sweden","2017-01",7
"Sweden","2017-02",7
"Sweden","2017-03",6.5
"Sweden","2017-04",6.9
"Sweden","2017-05",6.9
"Sweden","2017-06",6.7
"Sweden","2017-07",7
"Sweden","2017-08",6.5
"Sweden","2017-09",6.9
"Sweden","2017-10",7
"Sweden","2017-11",6.5
"Sweden","2017-12",6.7
"Sweden","2018-01",6.8
"Sweden","2018-02",5.9
"Sweden","2018-03",6.2
"Sweden","2018-04",6.5
"Sweden","2018-05",6
"Sweden","2018-06",6.6
"Sweden","2018-07",6.5
"Sweden","2018-08",6.5
"Sweden","2018-09",6.6
"Sweden","2018-10",6.5
"Sweden","2018-11",6.6
"Sweden","2018-12",6.8
"Sweden","2019-01",6.3
"Sweden","2019-02",6.9
"Sweden","2019-03",7.4
"Sweden","2019-04",6.6
"Sweden","2019-05",6.6
"Sweden","2019-06",6.4
"Sweden","2019-07",7.3
"Sweden","2019-08",7.3
"Sweden","2019-09",6.8
"Sweden","2019-10",6.9
"Sweden","2019-11",7.7
"Sweden","2019-12",6.8
"Sweden","2020-01",7.4
"Sweden","2020-02",7.8
"Sweden","2020-03",6.8
"Sweden","2020-04",8.2
"Sweden","2020-05",8.5
"Sweden","2020-06",9.1
"Sweden","2020-07",9.6
"Sweden","2020-08",9.3
"Sweden","2020-09",9
"Sweden","2020-10",8.8
"Sweden","2020-11",8.6
"Sweden","2020-12",9.2
"Sweden","2021-01",9
"Sweden","2021-02",9.1
"Sweden","2021-03",9.6
"Sweden","2021-04",9.1
"Sweden","2021-05",9.1
"Sweden","2021-06",9.4
"Sweden","2021-07",8.7
"Sweden","2021-08",8.9
"Sweden","2021-09",8.9
"Sweden","2021-10",8.4
"Sweden","2021-11",8.4
"Sweden","2021-12",8
"Sweden","2022-01",8
"Sweden","2022-02",7.3
"Sweden","2022-03",7.7
"Sweden","2022-04",7.8
"Sweden","2022-05",7.8
"Sweden","2022-06",7.5
"Sweden","2022-07",7.3
"Sweden","2022-08",6.9
"Sweden","2022-09",7
"Sweden","2022-10",7.7
"Sweden","2022-11",7.3
"Sweden","2022-12",7.5
"Sweden","2023-01",7.1
"Sweden","2023-02",7.7
"Sweden","2023-03",7.3
"Sweden","2023-04",7.2
"Sweden","2023-05",7.2
"Sweden","2023-06",8.1
"Sweden","2023-07",7.1
"Sweden","2023-08",8.2
"Sweden","2023-09",8.1
"Sweden","2023-10",7.9
"Sweden","2023-11",8
"Sweden","2023-12",8.2
"Sweden","2024-01",7.9
"Sweden","2024-02",8
"Sweden","2024-03",8.8
"Sweden","2024-04",8.6
"Sweden","2024-05",8.1
"Sweden","2024-06",8.3
"Sweden","2024-07",8.6
"Sweden","2024-08",8.3
"Sweden","2024-09",8.6
"Sweden","2024-10",8.2
"Sweden","2024-11",8.3
"Sweden","2024-12",8.5
"Sweden","2025-01",9.8
"Sweden","2025-02",8.9
"Sweden","2025-03",8.1
"Sweden","2025-04",8.6
"Sweden","2025-05",9.1
"Sweden","2025-06",8.4
"Sweden","2025-07",8.9
"Sweden","2025-08",8.8
"Sweden","2025-09",8.7
"Sweden","2025-10",9.3
"Sweden","2025-11",9
"Sweden","2025-12",8.8
"Sweden","2026-01",8
